"set"	"subject"	"subject_set"	"session"	"list"	"group"	"age"	"sex"	"hand"	"assist"	"trial"	"file"	"stimulus"	"is_target"	"is_word"	"targettype"	"red"	"is_schwa"	"duration"	"rt"	"rt_end"	"response"	"correctness"	"log_rt"	"preceding_rt"	"log_preceding_rt"	"voctest_correctness"	"jaar"	"spreken"	"luisteren"	"lezen"	"schrijven"	"av_prof"	"lextale.scores"	"p_universally"	"p_french"	"p_dutch"	"r"
"t10"	3	"3 t10"	1	"A2"	"1"	23	"female"	"left"	"Other"	68	"t10_2_p2_2_mono.wav"	"le r'bond"	"yes"	"yes"	"mismatch"	"r"	"yes"	747	1652	905	1	"yes"	7.40974195408092	1959	7.58018941794454	"correct"	3.5	2	2	3	2	2.25	-3	"I"	"I"	"I"	"yes"
"t10"	8	"8 t10"	1	"B2"	"2"	22	"female"	"right"	"Other"	166	"t10_1_p1_2_mono.wav"	"le rebond"	"yes"	"yes"	"mismatch"	"u"	"yes"	640	1216	576	5	"yes"	7.10332206252611	2504	7.82564473221999	"wrong"	3	2	2	2	1	1.75	-4	"I"	"I"	"I"	"yes"
"t10"	43	"43 t10"	1	"A1"	"1"	18	"male"	"right"	"Ilse"	68	"t10_1_p1_2_mono.wav"	"le rebond"	"yes"	"yes"	"match"	"u"	"yes"	640	1197	557	5	"yes"	7.08757370555797	1550	7.34601020991329	"correct"	3	3	1	5	2	2.75	11	"I"	"I"	"I"	"yes"
"t10"	22	"22 t10"	1	"B1"	"2"	22	"female"	"right"	"Ferdy"	166	"t10_2_p2_2_mono.wav"	"le r'bond"	"yes"	"yes"	"match"	"r"	"yes"	747	1323	576	5	"yes"	7.18765716411496	929	6.83410873881384	"wrong"	3	2	2	2	2	2	-6	"I"	"I"	"I"	"yes"
"t10"	32	"32 t10"	1	"D2"	"2"	18	"male"	"right"	"Other"	148	"t10_2_p2_2_mono.wav"	"le r'bond"	"yes"	"yes"	"match"	"r"	"yes"	747	1408	661	5	"yes"	7.24992553671799	1655	7.41155628781116	"correct"	3	1	1	1	1	1	-4	"I"	"I"	"I"	"yes"
"t10"	13	"13 t10"	1	"D1"	"1"	21	"male"	"right"	"Nadia"	148	"t10_1_p1_2_mono.wav"	"le rebond"	"yes"	"yes"	"match"	"u"	"yes"	640	1295	655	5	"yes"	7.16626597413364	1097	7.00033446027523	"correct"	3	3	3	4	2	3	3	"I"	"I"	"I"	"yes"
"t10"	33	"33 t10"	1	"C1"	"1"	18	"female"	"right"	"Ilse"	84	"t10_2_p2_2_mono.wav"	"le r'bond"	"yes"	"yes"	"mismatch"	"r"	"yes"	747	1552	805	5	"yes"	7.34729970074316	2557	7.84658997529119	"correct"	3	2	3	4	2	2.75	6	"I"	"I"	"I"	"yes"
"t10"	34	"34 t10"	1	"C1"	"2"	18	"female"	"right"	"Ilse"	84	"t10_2_p2_2_mono.wav"	"le r'bond"	"yes"	"yes"	"match"	"r"	"yes"	747	1812	1065	5	"yes"	7.50218648660292	1949	7.57507169950756	"correct"	3	2	3	3	4	3	-5	"I"	"I"	"I"	"yes"
"t10"	9	"9 t10"	1	"C1"	"1"	18	"female"	"right"	"Other"	84	"t10_2_p2_2_mono.wav"	"le r'bond"	"yes"	"yes"	"mismatch"	"r"	"yes"	747	1822	1075	5	"yes"	7.5076900778199	1096	6.99942246750796	"wrong"	3	4	3	4	2	3.25	-3	"I"	"I"	"I"	"yes"
"t10"	10	"10 t10"	1	"C1"	"2"	19	"female"	"left"	"Other"	84	"t10_2_p2_2_mono.wav"	"le r'bond"	"yes"	"yes"	"match"	"r"	"yes"	747	1091	344	1	"yes"	6.99484998583307	1430	7.26542972325395	"correct"	3	3	1	2	3	2.25	4	"I"	"I"	"I"	"yes"
"t10"	27	"27 t10"	1	"C2"	"1"	22	"male"	"right"	"Other"	84	"t10_1_p1_2_mono.wav"	"le rebond"	"yes"	"yes"	"match"	"u"	"yes"	640	875	235	5	"yes"	6.77422388635761	1514	7.32251043399739	"correct"	3	1	2	2	1	1.5	11	"I"	"I"	"I"	"yes"
"t10"	42	"42 t10"	1	"D2"	"1"	20	"male"	"right"	"Ilse"	148	"t10_2_p2_2_mono.wav"	"le r'bond"	"yes"	"yes"	"mismatch"	"r"	"yes"	747	1883	1136	5	"yes"	7.54062152865715	1063	6.96885037834195	"wrong"	3	2	2	3	1	2	5	"I"	"I"	"I"	"yes"
"t10"	2	"2 t10"	1	"A1"	"2"	21	"female"	"right"	"Other"	68	"t10_1_p1_2_mono.wav"	"le rebond"	"yes"	"yes"	"mismatch"	"u"	"yes"	640	1347	707	5	"yes"	7.20563517641036	2096	7.64778604544093	"correct"	3	2	2	3	2	2.25	-2	"I"	"I"	"I"	"yes"
"t10"	28	"28 t10"	1	"C2"	"2"	22	"female"	"right"	"Ferdy"	84	"t10_1_p1_2_mono.wav"	"le rebond"	"yes"	"yes"	"mismatch"	"u"	"yes"	640	2414	1774	5	"yes"	7.78904040165748	2021	7.61134771740362	"correct"	2	1	2	1	1	1.25	-8	"I"	"I"	"I"	"yes"
"t10"	1	"1 t10"	1	"A1"	"1"	22	"female"	"right"	"Other"	68	"t10_1_p1_2_mono.wav"	"le rebond"	"yes"	"yes"	"match"	"u"	"yes"	640	1595	955	5	"yes"	7.37462901521894	2532	7.83676478326407	"correct"	3	1	2	2	1	1.5	-7	"I"	"I"	"I"	"yes"
"t10"	36	"36 t10"	1	"C2"	"2"	21	"male"	"right"	"Other"	84	"t10_1_p1_2_mono.wav"	"le rebond"	"yes"	"yes"	"mismatch"	"u"	"yes"	640	1115	475	5	"yes"	7.01660968389422	1927	7.56371966841437	"correct"	3	2	3	4	2	2.75	-12	"I"	"I"	"I"	"yes"
"t10"	14	"14 t10"	1	"D1"	"2"	19	"female"	"right"	"Other"	148	"t10_1_p1_2_mono.wav"	"le rebond"	"yes"	"yes"	"mismatch"	"u"	"yes"	640	1808	1168	5	"yes"	7.49997654095212	1329	7.19218205871325	"correct"	3	2	1	2	2	1.75	1	"I"	"I"	"I"	"yes"
"t11"	50	"50 t11"	1	"B2"	"2"	18	"female"	"right"	"Nadia"	55	"t11_1_p3_2_mono.wav"	"le remous"	"yes"	"yes"	"mismatch"	"u"	"yes"	553	1409	856	5	"yes"	7.25063551189868	3415	8.13593277200489	"correct"	3	2	2	5	2	2.75	8	"I"	"I"	"I"	"yes"
"t11"	24	"24 t11"	1	"B2"	"2"	18	"female"	"right"	"Ferdy"	55	"t11_1_p3_2_mono.wav"	"le remous"	"yes"	"yes"	"mismatch"	"u"	"yes"	553	1066	513	5	"yes"	6.97166860472579	1780	7.48436864328613	"wrong"	3	1	3	3	1	2	2	"I"	"I"	"I"	"yes"
"t11"	13	"13 t11"	1	"D1"	"1"	21	"male"	"right"	"Nadia"	169	"t11_2_p3_2_mono.wav"	"le r'mous"	"yes"	"yes"	"mismatch"	"r"	"yes"	562	1535	973	5	"yes"	7.3362856600213	1649	7.4079243225596	"correct"	3	3	3	4	2	3	3	"I"	"I"	"I"	"yes"
"t11"	46	"46 t11"	1	"A2"	"2"	22	"female"	"right"	"Ilse"	37	"t11_1_p3_2_mono.wav"	"le remous"	"yes"	"yes"	"mismatch"	"u"	"yes"	553	2714	2161	5	"yes"	7.90617884039481	3407	8.13358741766097	"correct"	3	2	2	3	2	2.25	-2	"I"	"I"	"I"	"yes"
"t11"	41	"41 t11"	1	"D1"	"1"	19	"male"	"right"	"Ilse"	169	"t11_2_p3_2_mono.wav"	"le r'mous"	"yes"	"yes"	"mismatch"	"r"	"yes"	562	1661	1099	5	"yes"	7.41517510961329	4366	8.38160253710989	"correct"	3	3	3	3	2	2.75	-6	"I"	"I"	"I"	"yes"
"t11"	45	"45 t11"	1	"A2"	"1"	19	"male"	"right"	"Ilse"	37	"t11_1_p3_2_mono.wav"	"le remous"	"yes"	"yes"	"match"	"u"	"yes"	553	1339	786	5	"yes"	7.19967834569117	1984	7.59287028784482	"wrong"	3	1	2	1	1	1.25	-6	"I"	"I"	"I"	"yes"
"t11"	9	"9 t11"	1	"C1"	"1"	18	"female"	"right"	"Other"	98	"t11_1_p3_2_mono.wav"	"le remous"	"yes"	"yes"	"match"	"u"	"yes"	553	1076	523	5	"yes"	6.98100574072173	1178	7.07157336421153	"correct"	3	4	3	4	2	3.25	-3	"I"	"I"	"I"	"yes"
"t11"	47	"47 t11"	1	"B1"	"1"	23	"female"	"left"	"Ferdy"	55	"t11_2_p3_2_mono.wav"	"le r'mous"	"yes"	"yes"	"mismatch"	"r"	"yes"	562	2057	1495	1	"yes"	7.62900388965296	1655	7.41155628781116	"correct"	3	1	1	1	1	1	-7	"I"	"I"	"I"	"yes"
"t11"	35	"35 t11"	1	"C2"	"1"	20	"male"	"left"	"Other"	98	"t11_2_p3_2_mono.wav"	"le r'mous"	"yes"	"yes"	"mismatch"	"r"	"yes"	562	1123	561	1	"yes"	7.02375895473844	1267	7.14440718032114	"correct"	3	2	2	2	1	1.75	4	"I"	"I"	"I"	"yes"
"t11"	8	"8 t11"	1	"B2"	"2"	22	"female"	"right"	"Other"	55	"t11_1_p3_2_mono.wav"	"le remous"	"yes"	"yes"	"mismatch"	"u"	"yes"	553	1242	689	5	"yes"	7.12447826249342	1095	6.9985096422506	"correct"	3	2	2	2	1	1.75	-4	"I"	"I"	"I"	"yes"
"t11"	49	"49 t11"	1	"B2"	"1"	19	"female"	"left"	"Other"	55	"t11_1_p3_2_mono.wav"	"le remous"	"yes"	"yes"	"match"	"u"	"yes"	553	1366	813	1	"yes"	7.21964204013074	2508	7.82724090175281	"correct"	3	1	1	2	2	1.5	-2	"I"	"I"	"I"	"yes"
"t11"	1	"1 t11"	1	"A1"	"1"	22	"female"	"right"	"Other"	37	"t11_2_p3_2_mono.wav"	"le r'mous"	"yes"	"yes"	"mismatch"	"r"	"yes"	562	1681	1119	5	"yes"	7.42714413340862	1450	7.27931883541462	"correct"	3	1	2	2	1	1.5	-7	"I"	"I"	"I"	"yes"
"t11"	33	"33 t11"	1	"C1"	"1"	18	"female"	"right"	"Ilse"	98	"t11_1_p3_2_mono.wav"	"le remous"	"yes"	"yes"	"match"	"u"	"yes"	553	2290	1737	5	"yes"	7.73630709654828	1704	7.44073370738926	"correct"	3	2	3	4	2	2.75	6	"I"	"I"	"I"	"yes"
"t11"	12	"12 t11"	1	"C2"	"2"	20	"female"	"right"	"Ferdy"	98	"t11_2_p3_2_mono.wav"	"le r'mous"	"yes"	"yes"	"match"	"r"	"yes"	562	1085	523	5	"yes"	6.98933526597456	1304	7.1731917424866	"correct"	2	2	2	1	1	1.5	-9	"I"	"I"	"I"	"yes"
"t11"	29	"29 t11"	1	"D1"	"1"	24	"female"	"right"	"Nadia"	169	"t11_2_p3_2_mono.wav"	"le r'mous"	"yes"	"yes"	"mismatch"	"r"	"yes"	562	1977	1415	5	"yes"	7.58933582317062	2146	7.67136092319064	"correct"	6	2	3	4	2	2.75	-9	"I"	"I"	"I"	"yes"
"t11"	28	"28 t11"	1	"C2"	"2"	22	"female"	"right"	"Ferdy"	98	"t11_2_p3_2_mono.wav"	"le r'mous"	"yes"	"yes"	"match"	"r"	"yes"	562	1655	1093	5	"yes"	7.41155628781116	1871	7.53422832627409	"correct"	2	1	2	1	1	1.25	-8	"I"	"I"	"I"	"yes"
"t11"	14	"14 t11"	1	"D1"	"2"	19	"female"	"right"	"Other"	169	"t11_2_p3_2_mono.wav"	"le r'mous"	"yes"	"yes"	"match"	"r"	"yes"	562	1519	957	5	"yes"	7.32580750259577	1270	7.14677217945264	"correct"	3	2	1	2	2	1.75	1	"I"	"I"	"I"	"yes"
"t11"	16	"16 t11"	1	"D2"	"2"	19	"female"	"right"	"Other"	169	"t11_1_p3_2_mono.wav"	"le remous"	"yes"	"yes"	"mismatch"	"u"	"yes"	553	1189	636	5	"yes"	7.08086789669078	1583	7.36707705988101	"correct"	5	1	2	1	1	1.25	1	"I"	"I"	"I"	"yes"
"t11"	7	"7 t11"	1	"B2"	"1"	19	"female"	"right"	"Other"	55	"t11_1_p3_2_mono.wav"	"le remous"	"yes"	"yes"	"match"	"u"	"yes"	553	1426	873	5	"yes"	7.26262860097424	1946	7.57353126274595	"correct"	3	1	1	1	1	1	-6	"I"	"I"	"I"	"yes"
"t11"	34	"34 t11"	1	"C1"	"2"	18	"female"	"right"	"Ilse"	98	"t11_1_p3_2_mono.wav"	"le remous"	"yes"	"yes"	"mismatch"	"u"	"yes"	553	1546	993	5	"yes"	7.34342622914737	1783	7.48605261786314	"correct"	3	2	3	3	4	3	-5	"I"	"I"	"I"	"yes"
"t11"	15	"15 t11"	1	"D1"	"1"	20	"female"	"right"	"Other"	169	"t11_2_p3_2_mono.wav"	"le r'mous"	"yes"	"yes"	"mismatch"	"r"	"yes"	562	1364	802	5	"yes"	7.21817683840341	1222	7.10824413973154	"correct"	6	4	3	3	3	3.25	-4	"I"	"I"	"I"	"yes"
"t11"	42	"42 t11"	1	"D2"	"1"	20	"male"	"right"	"Ilse"	169	"t11_1_p3_2_mono.wav"	"le remous"	"yes"	"yes"	"match"	"u"	"yes"	553	2064	1511	5	"yes"	7.63240112660145	3338	8.11312710422178	"correct"	3	2	2	3	1	2	5	"I"	"I"	"I"	"yes"
"t11"	5	"5 t11"	1	"B1"	"1"	20	"female"	"right"	"Other"	55	"t11_2_p3_2_mono.wav"	"le r'mous"	"yes"	"yes"	"mismatch"	"r"	"yes"	562	1184	622	5	"yes"	7.07665381544395	1482	7.30114780585603	"wrong"	2	2	2	2	3	2.25	-3	"I"	"I"	"I"	"yes"
"t11"	20	"20 t11"	1	"A2"	"2"	21	"male"	"right"	"Other"	37	"t11_1_p3_2_mono.wav"	"le remous"	"yes"	"yes"	"mismatch"	"u"	"yes"	553	2774	2221	5	"yes"	7.92804560087478	1756	7.47079377419506	"correct"	2	3	2	2	1	2	-2	"I"	"I"	"I"	"yes"
"t11"	43	"43 t11"	1	"A1"	"1"	18	"male"	"right"	"Ilse"	37	"t11_2_p3_2_mono.wav"	"le r'mous"	"yes"	"yes"	"mismatch"	"r"	"yes"	562	1043	481	5	"yes"	6.94985645500077	1142	7.04053639021596	"correct"	3	3	1	5	2	2.75	11	"I"	"I"	"I"	"yes"
"t12"	21	"21 t12"	1	"B1"	"1"	18	"female"	"right"	"Other"	40	"t12_1_p4_2_mono.wav"	"le requin"	"yes"	"yes"	"match"	"u"	"yes"	619	1485	866	5	"yes"	7.3031700512368	2097	7.64826303090192	"correct"	3	2	1	2	2	1.75	-5	"I"	"I"	"I"	"yes"
"t12"	10	"10 t12"	1	"C1"	"2"	19	"female"	"left"	"Other"	46	"t12_2_p4_2_mono.wav"	"le r'quin"	"yes"	"yes"	"match"	"r"	"yes"	641	1647	1006	1	"yes"	7.40671073017764	1382	7.23128700432762	"correct"	3	3	1	2	3	2.25	4	"I"	"I"	"I"	"yes"
"t12"	46	"46 t12"	1	"A2"	"2"	22	"female"	"right"	"Ilse"	177	"t12_2_p4_2_mono.wav"	"le r'quin"	"yes"	"yes"	"match"	"r"	"yes"	641	1659	1018	5	"yes"	7.41397029019044	2680	7.8935720735049	"correct"	3	2	2	3	2	2.25	-2	"I"	"I"	"I"	"yes"
"t12"	45	"45 t12"	1	"A2"	"1"	19	"male"	"right"	"Ilse"	177	"t12_2_p4_2_mono.wav"	"le r'quin"	"yes"	"yes"	"mismatch"	"r"	"yes"	641	1054	413	5	"yes"	6.96034772910131	1205	7.09423484592476	"correct"	3	1	2	1	1	1.25	-6	"I"	"I"	"I"	"yes"
"t12"	9	"9 t12"	1	"C1"	"1"	18	"female"	"right"	"Other"	46	"t12_2_p4_2_mono.wav"	"le r'quin"	"yes"	"yes"	"mismatch"	"r"	"yes"	641	1327	686	5	"yes"	7.19067603433221	2272	7.72841577984104	"correct"	3	4	3	4	2	3.25	-3	"I"	"I"	"I"	"yes"
"t12"	13	"13 t12"	1	"D1"	"1"	21	"male"	"right"	"Nadia"	188	"t12_1_p4_2_mono.wav"	"le requin"	"yes"	"yes"	"match"	"u"	"yes"	619	1056	437	5	"yes"	6.96224346426621	2352	7.76302130901852	"wrong"	3	3	3	4	2	3	3	"I"	"I"	"I"	"yes"
"t12"	49	"49 t12"	1	"B2"	"1"	19	"female"	"left"	"Other"	40	"t12_2_p4_2_mono.wav"	"le r'quin"	"yes"	"yes"	"mismatch"	"r"	"yes"	641	1552	911	1	"yes"	7.34729970074316	1620	7.39018142822643	"correct"	3	1	1	2	2	1.5	-2	"I"	"I"	"I"	"yes"
"t12"	11	"11 t12"	1	"C2"	"1"	20	"female"	"right"	"Other"	46	"t12_1_p4_2_mono.wav"	"le requin"	"yes"	"yes"	"match"	"u"	"yes"	619	1075	456	5	"yes"	6.98007594056176	1266	7.14361760270412	"correct"	3	1	2	2	1	1.5	7	"I"	"I"	"I"	"yes"
"t12"	28	"28 t12"	1	"C2"	"2"	22	"female"	"right"	"Ferdy"	46	"t12_1_p4_2_mono.wav"	"le requin"	"yes"	"yes"	"mismatch"	"u"	"yes"	619	972	353	5	"yes"	6.87935580446044	1614	7.38647084882989	"correct"	2	1	2	1	1	1.25	-8	"I"	"I"	"I"	"yes"
"t12"	35	"35 t12"	1	"C2"	"1"	20	"male"	"left"	"Other"	46	"t12_1_p4_2_mono.wav"	"le requin"	"yes"	"yes"	"match"	"u"	"yes"	619	1097	478	1	"yes"	7.00033446027523	1274	7.14991683613211	"correct"	3	2	2	2	1	1.75	4	"I"	"I"	"I"	"yes"
"t12"	41	"41 t12"	1	"D1"	"1"	19	"male"	"right"	"Ilse"	188	"t12_1_p4_2_mono.wav"	"le requin"	"yes"	"yes"	"match"	"u"	"yes"	619	951	332	5	"yes"	6.85751406254539	3715	8.22013395715186	"wrong"	3	3	3	3	2	2.75	-6	"I"	"I"	"I"	"yes"
"t12"	24	"24 t12"	1	"B2"	"2"	18	"female"	"right"	"Ferdy"	40	"t12_2_p4_2_mono.wav"	"le r'quin"	"yes"	"yes"	"match"	"r"	"yes"	641	1207	566	5	"yes"	7.09589322109753	1219	7.10578612948127	"correct"	3	1	3	3	1	2	2	"I"	"I"	"I"	"yes"
"t12"	27	"27 t12"	1	"C2"	"1"	22	"male"	"right"	"Other"	46	"t12_1_p4_2_mono.wav"	"le requin"	"yes"	"yes"	"match"	"u"	"yes"	619	1012	393	5	"yes"	6.91968384984741	1460	7.28619171470238	"correct"	3	1	2	2	1	1.5	11	"I"	"I"	"I"	"yes"
"t12"	50	"50 t12"	1	"B2"	"2"	18	"female"	"right"	"Nadia"	40	"t12_2_p4_2_mono.wav"	"le r'quin"	"yes"	"yes"	"match"	"r"	"yes"	641	1324	683	5	"yes"	7.18841273649695	2005	7.60339933974067	"correct"	3	2	2	5	2	2.75	8	"I"	"I"	"I"	"yes"
"t12"	12	"12 t12"	1	"C2"	"2"	20	"female"	"right"	"Ferdy"	46	"t12_1_p4_2_mono.wav"	"le requin"	"yes"	"yes"	"mismatch"	"u"	"yes"	619	1354	735	5	"yes"	7.21081845347222	1252	7.13249755166004	"correct"	2	2	2	1	1	1.5	-9	"I"	"I"	"I"	"yes"
"t12"	2	"2 t12"	1	"A1"	"2"	21	"female"	"right"	"Other"	177	"t12_1_p4_2_mono.wav"	"le requin"	"yes"	"yes"	"mismatch"	"u"	"yes"	619	1033	414	5	"yes"	6.94022246911964	1503	7.31521838975297	"correct"	3	2	2	3	2	2.25	-2	"I"	"I"	"I"	"yes"
"t12"	1	"1 t12"	1	"A1"	"1"	22	"female"	"right"	"Other"	177	"t12_1_p4_2_mono.wav"	"le requin"	"yes"	"yes"	"match"	"u"	"yes"	619	1530	911	5	"yes"	7.33302301438648	2241	7.71467747380093	"wrong"	3	1	2	2	1	1.5	-7	"I"	"I"	"I"	"yes"
"t12"	22	"22 t12"	1	"B1"	"2"	22	"female"	"right"	"Ferdy"	40	"t12_1_p4_2_mono.wav"	"le requin"	"yes"	"yes"	"mismatch"	"u"	"yes"	619	912	293	5	"yes"	6.81563999007433	1029	6.93634273583405	"correct"	3	2	2	2	2	2	-6	"I"	"I"	"I"	"yes"
"t12"	17	"17 t12"	1	"A1"	"1"	18	"male"	"right"	"Other"	177	"t12_1_p4_2_mono.wav"	"le requin"	"yes"	"yes"	"match"	"u"	"yes"	619	1441	822	5	"yes"	7.27309259599952	4144	8.32941678393932	"correct"	3	2	1	2	2	1.75	-5	"I"	"I"	"I"	"yes"
"t12"	3	"3 t12"	1	"A2"	"1"	23	"female"	"left"	"Other"	177	"t12_2_p4_2_mono.wav"	"le r'quin"	"yes"	"yes"	"mismatch"	"r"	"yes"	641	1102	461	1	"yes"	7.00488198971286	1170	7.0647590277918	"wrong"	3.5	2	2	3	2	2.25	-3	"I"	"I"	"I"	"yes"
"t12"	8	"8 t12"	1	"B2"	"2"	22	"female"	"right"	"Other"	40	"t12_2_p4_2_mono.wav"	"le r'quin"	"yes"	"yes"	"match"	"r"	"yes"	641	1261	620	5	"yes"	7.13966033596492	2693	7.8984110928116	"correct"	3	2	2	2	1	1.75	-4	"I"	"I"	"I"	"yes"
"t12"	25	"25 t12"	1	"C1"	"1"	18	"female"	"right"	"Ferdy"	46	"t12_2_p4_2_mono.wav"	"le r'quin"	"yes"	"yes"	"mismatch"	"r"	"yes"	641	1212	571	5	"yes"	7.10002716662926	2970	7.99631723179675	"correct"	6	4	4	4	3	3.75	-15	"I"	"I"	"I"	"yes"
"t12"	34	"34 t12"	1	"C1"	"2"	18	"female"	"right"	"Ilse"	46	"t12_2_p4_2_mono.wav"	"le r'quin"	"yes"	"yes"	"match"	"r"	"yes"	641	1325	684	5	"yes"	7.18916773842032	1621	7.39079852173568	"correct"	3	2	3	3	4	3	-5	"I"	"I"	"I"	"yes"
"t12"	23	"23 t12"	1	"B2"	"1"	23	"female"	"right"	"Ferdy"	40	"t12_2_p4_2_mono.wav"	"le r'quin"	"yes"	"yes"	"mismatch"	"r"	"yes"	641	1157	516	5	"yes"	7.05358572719368	1321	7.18614430452233	"correct"	3	3	2	2	1	2	NA	"I"	"I"	"I"	"yes"
"t12"	32	"32 t12"	1	"D2"	"2"	18	"male"	"right"	"Other"	188	"t12_2_p4_2_mono.wav"	"le r'quin"	"yes"	"yes"	"match"	"r"	"yes"	641	1870	1229	5	"yes"	7.53369370984863	2239	7.71378461659875	"correct"	3	1	1	1	1	1	-4	"I"	"I"	"I"	"yes"
"t12"	36	"36 t12"	1	"C2"	"2"	21	"male"	"right"	"Other"	46	"t12_1_p4_2_mono.wav"	"le requin"	"yes"	"yes"	"mismatch"	"u"	"yes"	619	1069	450	5	"yes"	6.97447891102505	1636	7.40000951716269	"correct"	3	2	3	4	2	2.75	-12	"I"	"I"	"I"	"yes"
"t12"	33	"33 t12"	1	"C1"	"1"	18	"female"	"right"	"Ilse"	46	"t12_2_p4_2_mono.wav"	"le r'quin"	"yes"	"yes"	"mismatch"	"r"	"yes"	641	1948	1307	5	"yes"	7.57455848420248	3138	8.05134093329298	"wrong"	3	2	3	4	2	2.75	6	"I"	"I"	"I"	"yes"
