Subject	Age	Handedness	ResearcherID	SessionTime	Sex	Block	CorrectLeft	CorrectRight	Stimulus.CRESP	Stimulus.RESP	Stimulus.ACC	Stimulus.RT	Stimulus8
20	21	right	Other	10:20:34	male	79	5	1	1	1	1	1124	procoreux
20	21	right	Other	10:20:34	male	80	1	5	5	1	0	839	tanin
20	21	right	Other	10:20:34	male	81	1	5	5	5	1	768	église
20	21	right	Other	10:20:34	male	82	1	5	5	1	0	1879	indicible
20	21	right	Other	10:20:34	male	83	5	1	1	1	1	685	réporce
20	21	right	Other	10:20:34	male	84	1	5	5	1	0	668	mignon
21	18	right	Other	13:25:11	female	1	1	5	5	5	1	3773	cheveux
21	18	right	Other	13:25:11	female	2	5	1	1	1	1	1700	soumon
21	18	right	Other	13:25:11	female	3	1	5	5	1	0	1067	cloche
21	18	right	Other	13:25:11	female	4	1	5	5	1	0	1248	fascine
21	18	right	Other	13:25:11	female	5	5	1	1	1	1	823	huif
21	18	right	Other	13:25:11	female	6	1	5	5	1	0	1835	semonce
21	18	right	Other	13:25:11	female	7	1	5	5	5	1	1135	canoter 
21	18	right	Other	13:25:11	female	8	1	5	5	5	1	739	infâme
21	18	right	Other	13:25:11	female	9	1	5	5	5	1	925	fourmi
21	18	right	Other	13:25:11	female	10	1	5	5	1	0	924	cadenas
21	18	right	Other	13:25:11	female	11	1	5	5	5	1	787	racaille
21	18	right	Other	13:25:11	female	12	5	1	1	5	0	2211	pourcine
21	18	right	Other	13:25:11	female	13	1	5	5	1	0	1895	œillet
21	18	right	Other	13:25:11	female	14	5	1	1	1	1	2097	raplaner
21	18	right	Other	13:25:11	female	15	5	1	1	5	0	696	plaiser
21	18	right	Other	13:25:11	female	16	5	1	1	5	0	4316	cerveler
21	18	right	Other	13:25:11	female	17	5	1	1	5	0	690	endifier
21	18	right	Other	13:25:11	female	18	5	1	1	5	0	664	jamain
21	18	right	Other	13:25:11	female	19	1	5	5	1	0	837	ennemi
21	18	right	Other	13:25:11	female	20	1	5	5	5	1	896	pouce
21	18	right	Other	13:25:11	female	21	5	1	1	5	0	846	metter
21	18	right	Other	13:25:11	female	22	1	5	5	5	1	547	fosse
21	18	right	Other	13:25:11	female	23	1	5	5	5	1	566	inciter
21	18	right	Other	13:25:11	female	24	1	5	5	5	1	715	salière
21	18	right	Other	13:25:11	female	25	1	5	5	5	1	1080	fouet
21	18	right	Other	13:25:11	female	26	5	1	1	5	0	883	cessure
21	18	right	Other	13:25:11	female	27	1	5	5	1	0	924	clouer
21	18	right	Other	13:25:11	female	28	1	5	5	1	0	822	mappemonde
21	18	right	Other	13:25:11	female	29	5	1	1	1	1	886	gloque
21	18	right	Other	13:25:11	female	30	1	5	5	1	0	1014	lézard
21	18	right	Other	13:25:11	female	31	5	1	1	5	0	2379	sacher
21	18	right	Other	13:25:11	female	32	1	5	5	5	1	648	nouer
21	18	right	Other	13:25:11	female	33	1	5	5	5	1	841	occire
21	18	right	Other	13:25:11	female	34	5	1	1	5	0	526	écouce
21	18	right	Other	13:25:11	female	35	5	1	1	1	1	2166	osseaux
21	18	right	Other	13:25:11	female	36	5	1	1	5	0	882	rejoute
21	18	right	Other	13:25:11	female	37	1	5	5	1	0	811	escroc
21	18	right	Other	13:25:11	female	38	1	5	5	1	0	1542	hache
21	18	right	Other	13:25:11	female	39	5	1	1	5	0	943	parchance
21	18	right	Other	13:25:11	female	40	1	5	5	1	0	5760	pinceau
21	18	right	Other	13:25:11	female	41	1	5	5	5	1	729	poisson
21	18	right	Other	13:25:11	female	42	1	5	5	1	0	897	robinet
21	18	right	Other	13:25:11	female	43	1	5	5	1	0	1025	amadouer
21	18	right	Other	13:25:11	female	44	1	5	5	5	1	836	peigne
21	18	right	Other	13:25:11	female	45	5	1	1	5	0	2810	retruire
21	18	right	Other	13:25:11	female	46	1	5	5	5	1	712	crayon
21	18	right	Other	13:25:11	female	47	5	1	1	1	1	1217	sentuelle
21	18	right	Other	13:25:11	female	48	1	5	5	5	1	710	alourdir
21	18	right	Other	13:25:11	female	49	1	5	5	5	1	896	marteau
21	18	right	Other	13:25:11	female	50	1	5	5	1	0	953	esquif
21	18	right	Other	13:25:11	female	51	1	5	5	1	0	867	treillage
21	18	right	Other	13:25:11	female	52	1	5	5	1	0	1244	dauphin
21	18	right	Other	13:25:11	female	53	1	5	5	5	1	1130	orgueil
21	18	right	Other	13:25:11	female	54	1	5	5	1	0	1044	amorce
21	18	right	Other	13:25:11	female	55	1	5	5	1	0	846	cintre
21	18	right	Other	13:25:11	female	56	1	5	5	5	1	851	chameau
21	18	right	Other	13:25:11	female	57	1	5	5	5	1	625	bouton
21	18	right	Other	13:25:11	female	58	1	5	5	1	0	6400	capeline
21	18	right	Other	13:25:11	female	59	1	5	5	5	1	753	lanière
21	18	right	Other	13:25:11	female	60	5	1	1	1	1	860	honteur
21	18	right	Other	13:25:11	female	61	1	5	5	5	1	723	abêtir
21	18	right	Other	13:25:11	female	62	1	5	5	5	1	547	fenêtre
21	18	right	Other	13:25:11	female	63	1	5	5	1	0	995	écureuil 
21	18	right	Other	13:25:11	female	64	1	5	5	1	0	808	caddie
21	18	right	Other	13:25:11	female	65	5	1	1	5	0	1095	détume
21	18	right	Other	13:25:11	female	66	5	1	1	1	1	960	oeuiller
21	18	right	Other	13:25:11	female	67	1	5	5	1	0	762	balai
21	18	right	Other	13:25:11	female	68	5	1	1	5	0	839	prioche
21	18	right	Other	13:25:11	female	69	1	5	5	1	0	866	vicelard
21	18	right	Other	13:25:11	female	70	5	1	1	1	1	1575	joueux
21	18	right	Other	13:25:11	female	71	5	1	1	1	1	801	agire
21	18	right	Other	13:25:11	female	72	1	5	5	1	0	968	éventail
21	18	right	Other	13:25:11	female	73	5	1	1	5	0	973	boutard
21	18	right	Other	13:25:11	female	74	1	5	5	1	0	5895	panier
21	18	right	Other	13:25:11	female	75	1	5	5	1	0	811	citrouille
21	18	right	Other	13:25:11	female	76	1	5	5	5	1	776	bouilloire
21	18	right	Other	13:25:11	female	77	5	1	1	1	1	704	parir
21	18	right	Other	13:25:11	female	78	1	5	5	5	1	704	remporter
21	18	right	Other	13:25:11	female	79	5	1	1	5	0	648	procoreux
21	18	right	Other	13:25:11	female	80	1	5	5	1	0	567	tanin
21	18	right	Other	13:25:11	female	81	1	5	5	5	1	907	église
21	18	right	Other	13:25:11	female	82	1	5	5	1	0	3529	indicible
21	18	right	Other	13:25:11	female	83	5	1	1	1	1	1871	réporce
21	18	right	Other	13:25:11	female	84	1	5	5	5	1	1234	mignon
22	22	right	Ferdy	9:28:50	female	1	1	5	5	1	0	1508	cheveux
22	22	right	Ferdy	9:28:50	female	2	5	1	1	1	1	860	soumon
22	22	right	Ferdy	9:28:50	female	3	1	5	5	1	0	1286	cloche
22	22	right	Ferdy	9:28:50	female	4	1	5	5	5	1	1250	fascine
22	22	right	Ferdy	9:28:50	female	5	5	1	1	1	1	810	huif
22	22	right	Ferdy	9:28:50	female	6	1	5	5	1	0	1391	semonce
22	22	right	Ferdy	9:28:50	female	7	1	5	5	1	0	793	canoter 
22	22	right	Ferdy	9:28:50	female	8	1	5	5	5	1	887	infâme
22	22	right	Ferdy	9:28:50	female	9	1	5	5	5	1	991	fourmi
22	22	right	Ferdy	9:28:50	female	10	1	5	5	1	0	1180	cadenas
22	22	right	Ferdy	9:28:50	female	11	1	5	5	5	1	843	racaille
22	22	right	Ferdy	9:28:50	female	12	5	1	1	5	0	2128	pourcine
22	22	right	Ferdy	9:28:50	female	13	1	5	5	1	0	2042	œillet
22	22	right	Ferdy	9:28:50	female	14	5	1	1	1	1	1362	raplaner
22	22	right	Ferdy	9:28:50	female	15	5	1	1	5	0	615	plaiser
22	22	right	Ferdy	9:28:50	female	16	5	1	1	5	0	783	cerveler
22	22	right	Ferdy	9:28:50	female	17	5	1	1	1	1	1564	endifier
22	22	right	Ferdy	9:28:50	female	18	5	1	1	5	0	601	jamain
22	22	right	Ferdy	9:28:50	female	19	1	5	5	1	0	949	ennemi
22	22	right	Ferdy	9:28:50	female	20	1	5	5	5	1	1232	pouce
22	22	right	Ferdy	9:28:50	female	21	5	1	1	1	1	733	metter
22	22	right	Ferdy	9:28:50	female	22	1	5	5	5	1	1525	fosse
22	22	right	Ferdy	9:28:50	female	23	1	5	5	1	0	2778	inciter
22	22	right	Ferdy	9:28:50	female	24	1	5	5	5	1	897	salière
22	22	right	Ferdy	9:28:50	female	25	1	5	5	1	0	1666	fouet
22	22	right	Ferdy	9:28:50	female	26	5	1	1	5	0	1485	cessure
22	22	right	Ferdy	9:28:50	female	27	1	5	5	5	1	1181	clouer
22	22	right	Ferdy	9:28:50	female	28	1	5	5	1	0	2075	mappemonde
22	22	right	Ferdy	9:28:50	female	29	5	1	1	1	1	2258	gloque
22	22	right	Ferdy	9:28:50	female	30	1	5	5	5	1	1044	lézard
22	22	right	Ferdy	9:28:50	female	31	5	1	1	5	0	672	sacher
22	22	right	Ferdy	9:28:50	female	32	1	5	5	5	1	609	nouer
22	22	right	Ferdy	9:28:50	female	33	1	5	5	1	0	1811	occire
22	22	right	Ferdy	9:28:50	female	34	5	1	1	5	0	605	écouce
22	22	right	Ferdy	9:28:50	female	35	5	1	1	1	1	1559	osseaux
22	22	right	Ferdy	9:28:50	female	36	5	1	1	5	0	1111	rejoute
22	22	right	Ferdy	9:28:50	female	37	1	5	5	1	0	1243	escroc
22	22	right	Ferdy	9:28:50	female	38	1	5	5	5	1	668	hache
22	22	right	Ferdy	9:28:50	female	39	5	1	1	5	0	1341	parchance
22	22	right	Ferdy	9:28:50	female	40	1	5	5	1	0	2339	pinceau
22	22	right	Ferdy	9:28:50	female	41	1	5	5	5	1	1172	poisson
22	22	right	Ferdy	9:28:50	female	42	1	5	5	5	1	1217	robinet
22	22	right	Ferdy	9:28:50	female	43	1	5	5	5	1	1197	amadouer
22	22	right	Ferdy	9:28:50	female	44	1	5	5	5	1	770	peigne
22	22	right	Ferdy	9:28:50	female	45	5	1	1	5	0	978	retruire
22	22	right	Ferdy	9:28:50	female	46	1	5	5	5	1	725	crayon
22	22	right	Ferdy	9:28:50	female	47	5	1	1	5	0	1507	sentuelle
22	22	right	Ferdy	9:28:50	female	48	1	5	5	5	1	1731	alourdir
22	22	right	Ferdy	9:28:50	female	49	1	5	5	5	1	787	marteau
22	22	right	Ferdy	9:28:50	female	50	1	5	5	1	0	862	esquif
22	22	right	Ferdy	9:28:50	female	51	1	5	5	5	1	1262	treillage
22	22	right	Ferdy	9:28:50	female	52	1	5	5	1	0	1982	dauphin
22	22	right	Ferdy	9:28:50	female	53	1	5	5	5	1	1235	orgueil
22	22	right	Ferdy	9:28:50	female	54	1	5	5	1	0	1240	amorce
22	22	right	Ferdy	9:28:50	female	55	1	5	5	1	0	1174	cintre
22	22	right	Ferdy	9:28:50	female	56	1	5	5	5	1	869	chameau
22	22	right	Ferdy	9:28:50	female	57	1	5	5	5	1	716	bouton
22	22	right	Ferdy	9:28:50	female	58	1	5	5	1	0	1462	capeline
22	22	right	Ferdy	9:28:50	female	59	1	5	5	5	1	702	lanière
22	22	right	Ferdy	9:28:50	female	60	5	1	1	1	1	1408	honteur
22	22	right	Ferdy	9:28:50	female	61	1	5	5	1	0	1912	abêtir
22	22	right	Ferdy	9:28:50	female	62	1	5	5	5	1	713	fenêtre
22	22	right	Ferdy	9:28:50	female	63	1	5	5	5	1	1078	écureuil 
22	22	right	Ferdy	9:28:50	female	64	1	5	5	1	0	889	caddie
22	22	right	Ferdy	9:28:50	female	65	5	1	1	5	0	990	détume
22	22	right	Ferdy	9:28:50	female	66	5	1	1	5	0	907	oeuiller
22	22	right	Ferdy	9:28:50	female	67	1	5	5	5	1	954	balai
22	22	right	Ferdy	9:28:50	female	68	5	1	1	1	1	1097	prioche
22	22	right	Ferdy	9:28:50	female	69	1	5	5	1	0	910	vicelard
22	22	right	Ferdy	9:28:50	female	70	5	1	1	5	0	582	joueux
22	22	right	Ferdy	9:28:50	female	71	5	1	1	5	0	694	agire
22	22	right	Ferdy	9:28:50	female	72	1	5	5	1	0	2268	éventail
22	22	right	Ferdy	9:28:50	female	73	5	1	1	5	0	694	boutard
22	22	right	Ferdy	9:28:50	female	74	1	5	5	5	1	1335	panier
22	22	right	Ferdy	9:28:50	female	75	1	5	5	5	1	1504	citrouille
22	22	right	Ferdy	9:28:50	female	76	1	5	5	5	1	2015	bouilloire
22	22	right	Ferdy	9:28:50	female	77	5	1	1	5	0	727	parir
22	22	right	Ferdy	9:28:50	female	78	1	5	5	1	0	1885	remporter
22	22	right	Ferdy	9:28:50	female	79	5	1	1	5	0	1468	procoreux
22	22	right	Ferdy	9:28:50	female	80	1	5	5	1	0	870	tanin
22	22	right	Ferdy	9:28:50	female	81	1	5	5	5	1	1012	église
22	22	right	Ferdy	9:28:50	female	82	1	5	5	5	1	4479	indicible
22	22	right	Ferdy	9:28:50	female	83	5	1	1	5	0	660	réporce
22	22	right	Ferdy	9:28:50	female	84	1	5	5	5	1	630	mignon
24	18	right	Ferdy	14:59:50	female	1	1	5	5	5	1	1620	cheveux
24	18	right	Ferdy	14:59:50	female	2	5	1	1	1	1	1140	soumon
24	18	right	Ferdy	14:59:50	female	3	1	5	5	1	0	1277	cloche
24	18	right	Ferdy	14:59:50	female	4	1	5	5	1	0	1624	fascine
24	18	right	Ferdy	14:59:50	female	5	5	1	1	1	1	995	huif
24	18	right	Ferdy	14:59:50	female	6	1	5	5	1	0	1564	semonce
24	18	right	Ferdy	14:59:50	female	7	1	5	5	1	0	1407	canoter 
24	18	right	Ferdy	14:59:50	female	8	1	5	5	1	0	1579	infâme
24	18	right	Ferdy	14:59:50	female	9	1	5	5	1	0	972	fourmi
24	18	right	Ferdy	14:59:50	female	10	1	5	5	1	0	1318	cadenas
24	18	right	Ferdy	14:59:50	female	11	1	5	5	1	0	1649	racaille
24	18	right	Ferdy	14:59:50	female	12	5	1	1	1	1	1098	pourcine
24	18	right	Ferdy	14:59:50	female	13	1	5	5	1	0	1715	œillet
24	18	right	Ferdy	14:59:50	female	14	5	1	1	1	1	1371	raplaner
24	18	right	Ferdy	14:59:50	female	15	5	1	1	1	1	1410	plaiser
24	18	right	Ferdy	14:59:50	female	16	5	1	1	1	1	1744	cerveler
24	18	right	Ferdy	14:59:50	female	17	5	1	1	1	1	1298	endifier
24	18	right	Ferdy	14:59:50	female	18	5	1	1	5	0	1520	jamain
24	18	right	Ferdy	14:59:50	female	19	1	5	5	1	0	832	ennemi
24	18	right	Ferdy	14:59:50	female	20	1	5	5	1	0	1005	pouce
24	18	right	Ferdy	14:59:50	female	21	5	1	1	1	1	1676	metter
24	18	right	Ferdy	14:59:50	female	22	1	5	5	1	0	1277	fosse
24	18	right	Ferdy	14:59:50	female	23	1	5	5	1	0	2260	inciter
24	18	right	Ferdy	14:59:50	female	24	1	5	5	5	1	1092	salière
24	18	right	Ferdy	14:59:50	female	25	1	5	5	1	0	1011	fouet
24	18	right	Ferdy	14:59:50	female	26	5	1	1	1	1	1251	cessure
24	18	right	Ferdy	14:59:50	female	27	1	5	5	1	0	1378	clouer
24	18	right	Ferdy	14:59:50	female	28	1	5	5	1	0	1751	mappemonde
24	18	right	Ferdy	14:59:50	female	29	5	1	1	1	1	983	gloque
24	18	right	Ferdy	14:59:50	female	30	1	5	5	1	0	1127	lézard
24	18	right	Ferdy	14:59:50	female	31	5	1	1	5	0	2328	sacher
24	18	right	Ferdy	14:59:50	female	32	1	5	5	1	0	1627	nouer
24	18	right	Ferdy	14:59:50	female	33	1	5	5	1	0	1984	occire
24	18	right	Ferdy	14:59:50	female	34	5	1	1	1	1	1565	écouce
24	18	right	Ferdy	14:59:50	female	35	5	1	1	1	1	1081	osseaux
24	18	right	Ferdy	14:59:50	female	36	5	1	1	1	1	1979	rejoute
24	18	right	Ferdy	14:59:50	female	37	1	5	5	1	0	1443	escroc
24	18	right	Ferdy	14:59:50	female	38	1	5	5	1	0	1309	hache
24	18	right	Ferdy	14:59:50	female	39	5	1	1	1	1	1642	parchance
24	18	right	Ferdy	14:59:50	female	40	1	5	5	1	0	1929	pinceau
24	18	right	Ferdy	14:59:50	female	41	1	5	5	5	1	614	poisson
24	18	right	Ferdy	14:59:50	female	42	1	5	5	1	0	925	robinet
24	18	right	Ferdy	14:59:50	female	43	1	5	5	1	0	1602	amadouer
24	18	right	Ferdy	14:59:50	female	44	1	5	5	5	1	1040	peigne
24	18	right	Ferdy	14:59:50	female	45	5	1	1	1	1	897	retruire
24	18	right	Ferdy	14:59:50	female	46	1	5	5	5	1	737	crayon
24	18	right	Ferdy	14:59:50	female	47	5	1	1	1	1	1355	sentuelle
24	18	right	Ferdy	14:59:50	female	48	1	5	5	1	0	850	alourdir
24	18	right	Ferdy	14:59:50	female	49	1	5	5	5	1	1951	marteau
24	18	right	Ferdy	14:59:50	female	50	1	5	5	1	0	1077	esquif
24	18	right	Ferdy	14:59:50	female	51	1	5	5	1	0	1436	treillage
24	18	right	Ferdy	14:59:50	female	52	1	5	5	1	0	1842	dauphin
24	18	right	Ferdy	14:59:50	female	53	1	5	5	1	0	1179	orgueil
24	18	right	Ferdy	14:59:50	female	54	1	5	5	1	0	1147	amorce
24	18	right	Ferdy	14:59:50	female	55	1	5	5	1	0	1354	cintre
24	18	right	Ferdy	14:59:50	female	56	1	5	5	1	0	1288	chameau
24	18	right	Ferdy	14:59:50	female	57	1	5	5	5	1	729	bouton
24	18	right	Ferdy	14:59:50	female	58	1	5	5	1	0	711	capeline
24	18	right	Ferdy	14:59:50	female	59	1	5	5	1	0	911	lanière
24	18	right	Ferdy	14:59:50	female	60	5	1	1	1	1	893	honteur
24	18	right	Ferdy	14:59:50	female	61	1	5	5	1	0	1249	abêtir
24	18	right	Ferdy	14:59:50	female	62	1	5	5	5	1	1682	fenêtre
24	18	right	Ferdy	14:59:50	female	63	1	5	5	1	0	1203	écureuil 
24	18	right	Ferdy	14:59:50	female	64	1	5	5	1	0	855	caddie
24	18	right	Ferdy	14:59:50	female	65	5	1	1	1	1	762	détume
24	18	right	Ferdy	14:59:50	female	66	5	1	1	1	1	1731	oeuiller
24	18	right	Ferdy	14:59:50	female	67	1	5	5	1	0	1006	balai
24	18	right	Ferdy	14:59:50	female	68	5	1	1	5	0	1433	prioche
24	18	right	Ferdy	14:59:50	female	69	1	5	5	1	0	1280	vicelard
24	18	right	Ferdy	14:59:50	female	70	5	1	1	5	0	735	joueux
24	18	right	Ferdy	14:59:50	female	71	5	1	1	1	1	583	agire
24	18	right	Ferdy	14:59:50	female	72	1	5	5	1	0	1099	éventail
24	18	right	Ferdy	14:59:50	female	73	5	1	1	1	1	878	boutard
24	18	right	Ferdy	14:59:50	female	74	1	5	5	1	0	1004	panier
24	18	right	Ferdy	14:59:50	female	75	1	5	5	1	0	938	citrouille
24	18	right	Ferdy	14:59:50	female	76	1	5	5	1	0	1448	bouilloire
24	18	right	Ferdy	14:59:50	female	77	5	1	1	1	1	804	parir
24	18	right	Ferdy	14:59:50	female	78	1	5	5	1	0	651	remporter
24	18	right	Ferdy	14:59:50	female	79	5	1	1	1	1	840	procoreux
24	18	right	Ferdy	14:59:50	female	80	1	5	5	1	0	719	tanin
24	18	right	Ferdy	14:59:50	female	81	1	5	5	5	1	1093	église
24	18	right	Ferdy	14:59:50	female	82	1	5	5	1	0	1061	indicible
24	18	right	Ferdy	14:59:50	female	83	5	1	1	1	1	1345	réporce
24	18	right	Ferdy	14:59:50	female	84	1	5	5	5	1	1472	mignon
25	18	right	Ferdy	9:57:48	female	1	1	5	5	5	1	1460	cheveux
25	18	right	Ferdy	9:57:48	female	2	5	1	1	5	0	1787	soumon
25	18	right	Ferdy	9:57:48	female	3	1	5	5	1	0	733	cloche
25	18	right	Ferdy	9:57:48	female	4	1	5	5	5	1	3119	fascine
25	18	right	Ferdy	9:57:48	female	5	5	1	1	5	0	1108	huif
25	18	right	Ferdy	9:57:48	female	6	1	5	5	1	0	958	semonce
25	18	right	Ferdy	9:57:48	female	7	1	5	5	1	0	619	canoter 
25	18	right	Ferdy	9:57:48	female	8	1	5	5	1	0	669	infâme
25	18	right	Ferdy	9:57:48	female	9	1	5	5	5	1	798	fourmi
25	18	right	Ferdy	9:57:48	female	10	1	5	5	1	0	1297	cadenas
25	18	right	Ferdy	9:57:48	female	11	1	5	5	1	0	738	racaille
25	18	right	Ferdy	9:57:48	female	12	5	1	1	1	1	697	pourcine
25	18	right	Ferdy	9:57:48	female	13	1	5	5	1	0	1820	œillet
25	18	right	Ferdy	9:57:48	female	14	5	1	1	1	1	846	raplaner
25	18	right	Ferdy	9:57:48	female	15	5	1	1	5	0	697	plaiser
25	18	right	Ferdy	9:57:48	female	16	5	1	1	5	0	1126	cerveler
25	18	right	Ferdy	9:57:48	female	17	5	1	1	1	1	1215	endifier
25	18	right	Ferdy	9:57:48	female	18	5	1	1	5	0	880	jamain
25	18	right	Ferdy	9:57:48	female	19	1	5	5	5	1	808	ennemi
25	18	right	Ferdy	9:57:48	female	20	1	5	5	5	1	1759	pouce
25	18	right	Ferdy	9:57:48	female	21	5	1	1	5	0	618	metter
25	18	right	Ferdy	9:57:48	female	22	1	5	5	1	0	975	fosse
25	18	right	Ferdy	9:57:48	female	23	1	5	5	5	1	818	inciter
25	18	right	Ferdy	9:57:48	female	24	1	5	5	1	0	984	salière
25	18	right	Ferdy	9:57:48	female	25	1	5	5	1	0	766	fouet
25	18	right	Ferdy	9:57:48	female	26	5	1	1	5	0	805	cessure
25	18	right	Ferdy	9:57:48	female	27	1	5	5	1	0	761	clouer
25	18	right	Ferdy	9:57:48	female	28	1	5	5	1	0	716	mappemonde
25	18	right	Ferdy	9:57:48	female	29	5	1	1	1	1	959	gloque
25	18	right	Ferdy	9:57:48	female	30	1	5	5	1	0	1116	lézard
25	18	right	Ferdy	9:57:48	female	31	5	1	1	5	0	674	sacher
25	18	right	Ferdy	9:57:48	female	32	1	5	5	5	1	3165	nouer
25	18	right	Ferdy	9:57:48	female	33	1	5	5	1	0	649	occire
25	18	right	Ferdy	9:57:48	female	34	5	1	1	1	1	1413	écouce
25	18	right	Ferdy	9:57:48	female	35	5	1	1	5	0	961	osseaux
25	18	right	Ferdy	9:57:48	female	36	5	1	1	5	0	748	rejoute
25	18	right	Ferdy	9:57:48	female	37	1	5	5	5	1	1189	escroc
25	18	right	Ferdy	9:57:48	female	38	1	5	5	1	0	1334	hache
25	18	right	Ferdy	9:57:48	female	39	5	1	1	1	1	714	parchance
25	18	right	Ferdy	9:57:48	female	40	1	5	5	1	0	1132	pinceau
25	18	right	Ferdy	9:57:48	female	41	1	5	5	5	1	752	poisson
25	18	right	Ferdy	9:57:48	female	42	1	5	5	5	1	1033	robinet
25	18	right	Ferdy	9:57:48	female	43	1	5	5	1	0	925	amadouer
25	18	right	Ferdy	9:57:48	female	44	1	5	5	1	0	941	peigne
25	18	right	Ferdy	9:57:48	female	45	5	1	1	5	0	1948	retruire
25	18	right	Ferdy	9:57:48	female	46	1	5	5	5	1	654	crayon
25	18	right	Ferdy	9:57:48	female	47	5	1	1	1	1	3724	sentuelle
25	18	right	Ferdy	9:57:48	female	48	1	5	5	1	0	754	alourdir
25	18	right	Ferdy	9:57:48	female	49	1	5	5	1	0	928	marteau
25	18	right	Ferdy	9:57:48	female	50	1	5	5	1	0	569	esquif
25	18	right	Ferdy	9:57:48	female	51	1	5	5	1	0	571	treillage
25	18	right	Ferdy	9:57:48	female	52	1	5	5	5	1	2978	dauphin
25	18	right	Ferdy	9:57:48	female	53	1	5	5	1	0	2062	orgueil
25	18	right	Ferdy	9:57:48	female	54	1	5	5	1	0	1416	amorce
25	18	right	Ferdy	9:57:48	female	55	1	5	5	1	0	785	cintre
25	18	right	Ferdy	9:57:48	female	56	1	5	5	1	0	1848	chameau
25	18	right	Ferdy	9:57:48	female	57	1	5	5	5	1	851	bouton
25	18	right	Ferdy	9:57:48	female	58	1	5	5	1	0	1727	capeline
25	18	right	Ferdy	9:57:48	female	59	1	5	5	1	0	1290	lanière
25	18	right	Ferdy	9:57:48	female	60	5	1	1	5	0	779	honteur
25	18	right	Ferdy	9:57:48	female	61	1	5	5	1	0	1461	abêtir
25	18	right	Ferdy	9:57:48	female	62	1	5	5	5	1	547	fenêtre
25	18	right	Ferdy	9:57:48	female	63	1	5	5	1	0	1541	écureuil 
25	18	right	Ferdy	9:57:48	female	64	1	5	5	1	0	1725	caddie
25	18	right	Ferdy	9:57:48	female	65	5	1	1	1	1	1083	détume
25	18	right	Ferdy	9:57:48	female	66	5	1	1	5	0	1338	oeuiller
25	18	right	Ferdy	9:57:48	female	67	1	5	5	1	0	1733	balai
25	18	right	Ferdy	9:57:48	female	68	5	1	1	1	1	1735	prioche
25	18	right	Ferdy	9:57:48	female	69	1	5	5	1	0	1619	vicelard
25	18	right	Ferdy	9:57:48	female	70	5	1	1	5	0	691	joueux
25	18	right	Ferdy	9:57:48	female	71	5	1	1	5	0	2072	agire
25	18	right	Ferdy	9:57:48	female	72	1	5	5	1	0	1693	éventail
25	18	right	Ferdy	9:57:48	female	73	5	1	1	1	1	2319	boutard
25	18	right	Ferdy	9:57:48	female	74	1	5	5	1	0	1154	panier
25	18	right	Ferdy	9:57:48	female	75	1	5	5	1	0	4445	citrouille
25	18	right	Ferdy	9:57:48	female	76	1	5	5	1	0	3732	bouilloire
25	18	right	Ferdy	9:57:48	female	77	5	1	1	1	1	4440	parir
25	18	right	Ferdy	9:57:48	female	78	1	5	5	5	1	1106	remporter
25	18	right	Ferdy	9:57:48	female	79	5	1	1	5	0	1457	procoreux
25	18	right	Ferdy	9:57:48	female	80	1	5	5	1	0	1454	tanin
25	18	right	Ferdy	9:57:48	female	81	1	5	5	5	1	1097	église
25	18	right	Ferdy	9:57:48	female	82	1	5	5	1	0	1766	indicible
25	18	right	Ferdy	9:57:48	female	83	5	1	1	1	1	1799	réporce
25	18	right	Ferdy	9:57:48	female	84	1	5	5	5	1	1563	mignon
26	23	right	Other	15:25:58	female	1	1	5	5	5	1	3205	cheveux
26	23	right	Other	15:25:58	female	2	5	1	1	1	1	1770	soumon
26	23	right	Other	15:25:58	female	3	1	5	5	5	1	2421	cloche
26	23	right	Other	15:25:58	female	4	1	5	5	5	1	1035	fascine
26	23	right	Other	15:25:58	female	5	5	1	1	1	1	1620	huif
26	23	right	Other	15:25:58	female	6	1	5	5	1	0	1475	semonce
26	23	right	Other	15:25:58	female	7	1	5	5	1	0	1219	canoter 
26	23	right	Other	15:25:58	female	8	1	5	5	1	0	1980	infâme
26	23	right	Other	15:25:58	female	9	1	5	5	1	0	2269	fourmi
26	23	right	Other	15:25:58	female	10	1	5	5	5	1	2737	cadenas
26	23	right	Other	15:25:58	female	11	1	5	5	5	1	1933	racaille
26	23	right	Other	15:25:58	female	12	5	1	1	5	0	2387	pourcine
26	23	right	Other	15:25:58	female	13	1	5	5	1	0	1979	œillet
26	23	right	Other	15:25:58	female	14	5	1	1	1	1	3227	raplaner
26	23	right	Other	15:25:58	female	15	5	1	1	5	0	1102	plaiser
26	23	right	Other	15:25:58	female	16	5	1	1	5	0	1917	cerveler
26	23	right	Other	15:25:58	female	17	5	1	1	1	1	2401	endifier
26	23	right	Other	15:25:58	female	18	5	1	1	5	0	2097	jamain
26	23	right	Other	15:25:58	female	19	1	5	5	1	0	1500	ennemi
26	23	right	Other	15:25:58	female	20	1	5	5	5	1	2586	pouce
26	23	right	Other	15:25:58	female	21	5	1	1	1	1	1476	metter
26	23	right	Other	15:25:58	female	22	1	5	5	1	0	1735	fosse
26	23	right	Other	15:25:58	female	23	1	5	5	1	0	3874	inciter
26	23	right	Other	15:25:58	female	24	1	5	5	5	1	1825	salière
26	23	right	Other	15:25:58	female	25	1	5	5	5	1	906	fouet
