set	Correct	Subject	SessionTime	Block	Response.ACC	Response.RESP	Response.RT	Stimulus	group	p_universally	p_french	p_dutch	r
t09	le fenouil	10	12:22:13	5	0	le chiele	11669	de venkel	2	L	I	I	no
t09	le fenouil	44	10:10:37	5	0		150	de venkel	2	L	I	I	no
t09	le fenouil	14	14:14:11	5	0	le flore	18365	de venkel	2	L	I	I	no
t09	le fenouil	45	9:18:14	5	0	le veneau	8688	de venkel	1	L	I	I	no
t09	le fenouil	40	9:11:44	5	0	le fenouille	10371	de venkel	2	L	I	I	no
t09	le fenouil	9	11:17:46	5	0	le fremeau	7746	de venkel	1	L	I	I	no
t09	le fenouil	27	10:17:40	5	0	la ventrir	5976	de venkel	1	L	I	I	no
t09	le fenouil	38	11:14:09	5	0	le 	38663	de venkel	1	L	I	I	no
t09	le fenouil	19	14:45:48	5	0	le feniel	4460	de venkel	1	L	I	I	no
t09	le fenouil	16	10:30:32	5	0	le fnouille	5524	de venkel	2	L	I	I	no
t09	le fenouil	11	14:42:25	5	0	le semeille	14989	de venkel	1	L	I	I	no
t09	le fenouil	15	13:48:26	5	0	la felet	9126	de venkel	1	L	I	I	no
t09	le fenouil	41	13:55:09	5	0	la fenouille	6522	de venkel	1	L	I	I	no
t09	le fenouil	29	9:45:19	5	0	la venouille	3888	de venkel	1	L	I	I	no
t09	le fenouil	20	11:13:42	5	0	la fiounille	8914	de venkel	2	L	I	I	no
t09	le fenouil	24	12:43:06	5	0	l{'}urbain	27902	de venkel	2	L	I	I	no
t09	le fenouil	249	11:17:33	5	0	la salouse	28242	de venkel	1	L	I	I	no
t09	le fenouil	253	16:14:37	5	0	le soumire	6335	de venkel	1	L	I	I	no
t09	le fenouil	43	13:27:33	5	0	la feniche	19334	de venkel	1	L	I	I	no
t09	le fenouil	32	12:11:40	5	0	la fenile	27009	de venkel	2	L	I	I	no
t09	le fenouil	22	13:15:11	5	0	{?}	2688	de venkel	2	L	I	I	no
t09	le fenouil	256	12:06:21	5	0	le veniche	6165	de venkel	2	L	I	I	no
t09	le fenouil	251	12:47:23	5	0	le chenkel	6703	de venkel	1	L	I	I	no
t09	le fenouil	46	15:40:31	5	0	la fouie	4011	de venkel	2	L	I	I	no
t09	le fenouil	21	11:41:17	5	0	le	5920	de venkel	1	L	I	I	no
t09	le fenouil	255	16:46:32	5	0	le fenouille	9986	de venkel	1	L	I	I	no
t09	le fenouil	250	14:43:23	5	0	d	670	de venkel	2	L	I	I	no
t09	le fenouil	254	15:49:39	5	0	le ven	6820	de venkel	2	L	I	I	no
t09	le fenouil	23	12:11:09	5	0	la fezon	11707	de venkel	1	L	I	I	no
t09	le fenouil	33	10:16:00	5	0	la foulnite	3405	de venkel	1	L	I	I	no
t09	le fenouil	7	14:14:03	5	0	 le venille	6194	de venkel	1	L	I	I	no
t09	le fenouil	36	9:23:20	5	0	la venoi	22157	de venkel	2	L	I	I	no
t09	le fenouil	26	16:42:55	5	0	le veine	7638	de venkel	2	L	I	I	no
t09	le fenouil	12	9:49:26	5	0	la fenouille	7552	de venkel	2	L	I	I	no
t09	le fenouil	42	14:45:04	5	0	geen idee	4153	de venkel	2	L	I	I	no
t09	le fenouil	34	13:16:28	5	0	le ventir	12278	de venkel	2	L	I	I	no
t09	le fenouil	48	11:18:20	5	0	le vnu	3521	de venkel	2	L	I	I	no
t09	le fenouil	30	11:13:11	5	0	le fneux	9635	de venkel	2	L	I	I	no
t09	le fenouil	25	14:13:34	5	0	 la arrentiE	17211	de venkel	1	L	I	I	no
t09	le fenouil	31	12:15:43	5	0	le venuie	11105	de venkel	1	L	I	I	no
t09	le fenouil	47	11:43:45	5	0	le vEnui	6338	de venkel	1	L	I	I	no
t09	le fenouil	252	11:46:19	5	0	le venou	54480	de venkel	2	L	I	I	no
t09	le fenouil	6	12:16:10	5	0	la foehe	16907	de venkel	2	L	I	I	no
t09	le fenouil	5	11:51:32	5	0		2112	de venkel	1	L	I	I	no
t10	le rebond	27	10:17:40	12	0	la refir	21717	de terugstoot	1	I	I	I	yes
t10	le rebond	6	12:16:10	12	0	{?}	1280	de terugstoot	2	I	I	I	yes
t10	le rebond	41	13:55:09	12	0	la secuz	24461	de terugstoot	1	I	I	I	yes
t10	le rebond	7	14:14:03	12	0	Le roubon	4798	de terugstoot	1	I	I	I	yes
t10	le rebond	254	15:49:39	12	0	le ving	2062	de terugstoot	2	I	I	I	yes
t10	le rebond	11	14:42:25	12	0	le redrou	5755	de terugstoot	1	I	I	I	yes
t10	le rebond	10	12:22:13	12	0	rey	741	de terugstoot	2	I	I	I	yes
t10	le rebond	253	16:14:37	12	0	le recous	10957	de terugstoot	1	I	I	I	yes
t10	le rebond	24	12:43:06	12	0	l{'}armain	19528	de terugstoot	2	I	I	I	yes
t10	le rebond	19	14:45:48	12	0	le bonk	16436	de terugstoot	1	I	I	I	yes
t10	le rebond	255	16:46:32	12	0	{?}	11370	de terugstoot	1	I	I	I	yes
t10	le rebond	44	10:10:37	12	0	{?}	669	de terugstoot	2	I	I	I	yes
t10	le rebond	23	12:11:09	12	0	la re	1546	de terugstoot	1	I	I	I	yes
t10	le rebond	22	13:15:11	12	0	le ranquille	6770	de terugstoot	2	I	I	I	yes
t10	le rebond	16	10:30:32	12	0	l	1516	de terugstoot	2	I	I	I	yes
t10	le rebond	14	14:14:11	12	0	le cruebon	11925	de terugstoot	2	I	I	I	yes
t10	le rebond	32	12:11:40	12	0	l{'}heurbon	10055	de terugstoot	2	I	I	I	yes
t10	le rebond	256	12:06:21	12	0	{/}	10524	de terugstoot	2	I	I	I	yes
t10	le rebond	46	15:40:31	12	0	le bons	12278	de terugstoot	2	I	I	I	yes
t10	le rebond	20	11:13:42	12	1	le rebond	14850	de terugstoot	2	I	I	I	yes
t10	le rebond	12	9:49:26	12	0	le rebon	2029	de terugstoot	2	I	I	I	yes
t10	le rebond	34	13:16:28	12	0	 le trois	6077	de terugstoot	2	I	I	I	yes
t10	le rebond	33	10:16:00	12	0	le rechantre	12464	de terugstoot	1	I	I	I	yes
t10	le rebond	42	14:45:04	12	0	le rebon	4334	de terugstoot	2	I	I	I	yes
t10	le rebond	40	9:11:44	12	0	le sauvrage	3220	de terugstoot	2	I	I	I	yes
t10	le rebond	15	13:48:26	12	0	le rebound	4481	de terugstoot	1	I	I	I	yes
t10	le rebond	36	9:23:20	12	0	le lurbon	14198	de terugstoot	2	I	I	I	yes
t10	le rebond	251	12:47:23	12	0	le re	9330	de terugstoot	1	I	I	I	yes
t10	le rebond	9	11:17:46	12	0	le rebon	6462	de terugstoot	1	I	I	I	yes
t10	le rebond	30	11:13:11	12	0	pas	2128	de terugstoot	2	I	I	I	yes
t10	le rebond	250	14:43:23	12	0	d	1019	de terugstoot	2	I	I	I	yes
t10	le rebond	21	11:41:17	12	0	le	3815	de terugstoot	1	I	I	I	yes
t10	le rebond	25	14:13:34	12	0	la entraince	9731	de terugstoot	1	I	I	I	yes
t10	le rebond	249	11:17:33	12	0	le rebon	2202	de terugstoot	1	I	I	I	yes
t10	le rebond	252	11:46:19	12	0	le revue	83256	de terugstoot	2	I	I	I	yes
t10	le rebond	38	11:14:09	12	0	la re	27477	de terugstoot	1	I	I	I	yes
t10	le rebond	47	11:43:45	12	0	le rebOn	11631	de terugstoot	1	I	I	I	yes
t10	le rebond	5	11:51:32	12	0	le ruebon	4375	de terugstoot	1	I	I	I	yes
t10	le rebond	29	9:45:19	12	0	le rebon	2583	de terugstoot	1	I	I	I	yes
t10	le rebond	45	9:18:14	12	0	la rebon	2846	de terugstoot	1	I	I	I	yes
t10	le rebond	43	13:27:33	12	0	le rebouce	5390	de terugstoot	1	I	I	I	yes
t10	le rebond	31	12:15:43	12	0	le 	23061	de terugstoot	1	I	I	I	yes
t10	le rebond	28	15:08:55	12	0	la bon	1796	de terugstoot	2	I	I	I	yes
t10	le rebond	48	11:18:20	12	0	l{'} urban	12725	de terugstoot	2	I	I	I	yes
t10	le rebond	26	16:42:55	12	0	le revage	3857	de terugstoot	2	I	I	I	yes
t11	le remous	33	10:16:00	16	0	le menou	5693	de zuiging	1	I	I	I	yes
t11	le remous	36	9:23:20	16	0	l{'}urquel	19281	de zuiging	2	I	I	I	yes
t11	le remous	14	14:14:11	16	0	le 	20993	de zuiging	2	I	I	I	yes
t11	le remous	23	12:11:09	16	0	la 	9484	de zuiging	1	I	I	I	yes
t11	le remous	251	12:47:23	16	0	le	2129	de zuiging	1	I	I	I	yes
t11	le remous	7	14:14:03	16	0	Le remou	10265	de zuiging	1	I	I	I	yes
t11	le remous	30	11:13:11	16	0	s	220	de zuiging	2	I	I	I	yes
t11	le remous	20	11:13:42	16	0	le mermont	12565	de zuiging	2	I	I	I	yes
t11	le remous	40	9:11:44	16	0	le mnote	12778	de zuiging	2	I	I	I	yes
t11	le remous	19	14:45:48	16	0	le remoe	2079	de zuiging	1	I	I	I	yes
t11	le remous	44	10:10:37	16	0	{?}	672	de zuiging	2	I	I	I	yes
t11	le remous	10	12:22:13	16	0	re	5518	de zuiging	2	I	I	I	yes
t11	le remous	5	11:51:32	16	0		702	de zuiging	1	I	I	I	yes
t11	le remous	38	11:14:09	16	0	la ruige	49422	de zuiging	1	I	I	I	yes
t11	le remous	43	13:27:33	16	1	le remous	6629	de zuiging	1	I	I	I	yes
t11	le remous	22	13:15:11	16	0	le mou	6720	de zuiging	2	I	I	I	yes
t11	le remous	42	14:45:04	16	0	geen idee	4646	de zuiging	2	I	I	I	yes
t11	le remous	12	9:49:26	16	0	{?}	35260	de zuiging	2	I	I	I	yes
t11	le remous	34	13:16:28	16	0	le suig	9368	de zuiging	2	I	I	I	yes
t11	le remous	41	13:55:09	16	0	le recuz	39767	de zuiging	1	I	I	I	yes
t11	le remous	255	16:46:32	16	0	le rumou	3212	de zuiging	1	I	I	I	yes
t11	le remous	45	9:18:14	16	0	le samoule	17009	de zuiging	1	I	I	I	yes
t11	le remous	9	11:17:46	16	0	le rumour	3317	de zuiging	1	I	I	I	yes
t11	le remous	253	16:14:37	16	0	la remouse	5868	de zuiging	1	I	I	I	yes
t11	le remous	249	11:17:33	16	0	le genare	11854	de zuiging	1	I	I	I	yes
t11	le remous	256	12:06:21	16	0	le	16774	de zuiging	2	I	I	I	yes
t11	le remous	252	11:46:19	16	0	le botre	59145	de zuiging	2	I	I	I	yes
t11	le remous	48	11:18:20	16	0	le sobon	5923	de zuiging	2	I	I	I	yes
t11	le remous	32	12:11:40	16	0	la  	13556	de zuiging	2	I	I	I	yes
t11	le remous	26	16:42:55	16	0	le reui	6143	de zuiging	2	I	I	I	yes
t11	le remous	25	14:13:34	16	0	la entraine	20315	de zuiging	1	I	I	I	yes
t11	le remous	6	12:16:10	16	0	la rouge	2847	de zuiging	2	I	I	I	yes
t11	le remous	16	10:30:32	16	0	l{'}orband	7281	de zuiging	2	I	I	I	yes
t11	le remous	29	9:45:19	16	0	le roussel	52347	de zuiging	1	I	I	I	yes
t11	le remous	47	11:43:45	16	0	le remOUIlle	8286	de zuiging	1	I	I	I	yes
t11	le remous	15	13:48:26	16	0		251	de zuiging	1	I	I	I	yes
t11	le remous	24	12:43:06	16	0	l{'}orbant	16182	de zuiging	2	I	I	I	yes
t11	le remous	21	11:41:17	16	0	le	2784	de zuiging	1	I	I	I	yes
t11	le remous	31	12:15:43	16	0		24703	de zuiging	1	I	I	I	yes
t11	le remous	28	15:08:55	16	0	la boes	1932	de zuiging	2	I	I	I	yes
t11	le remous	254	15:49:39	16	0	le notre	5612	de zuiging	2	I	I	I	yes
t11	le remous	46	15:40:31	16	0	le ron	1313	de zuiging	2	I	I	I	yes
t11	le remous	11	14:42:25	16	0	le trayant	19844	de zuiging	1	I	I	I	yes
t11	le remous	27	10:17:40	16	0	la rumeaur	7680	de zuiging	1	I	I	I	yes
t11	le remous	250	14:43:23	16	0	la remou	4887	de zuiging	2	I	I	I	yes
t12	le requin	7	14:14:03	8	0	Le rogue	12511	de haai	1	I	I	I	yes
t12	le requin	34	13:16:28	8	0	la stir	10605	de haai	2	I	I	I	yes
t12	le requin	44	10:10:37	8	0	l{QUOTE}{'}orcan	23880	de haai	2	I	I	I	yes
t12	le requin	9	11:17:46	8	1	le requin	5828	de haai	1	I	I	I	yes
t12	le requin	46	15:40:31	8	0	le turque	9768	de haai	2	I	I	I	yes
t12	le requin	25	14:13:34	8	0	la requairE	9743	de haai	1	I	I	I	yes
t12	le requin	5	11:51:32	8	0	le rue	4233	de haai	1	I	I	I	yes
t12	le requin	41	13:55:09	8	0	la recupe	8507	de haai	1	I	I	I	yes
t12	le requin	43	13:27:33	8	0	la recard	10400	de haai	1	I	I	I	yes
t12	le requin	249	11:17:33	8	0	le sufret	11102	de haai	1	I	I	I	yes
t12	le requin	15	13:48:26	8	0	{?}	428	de haai	1	I	I	I	yes
t12	le requin	30	11:13:11	8	0	pas	9919	de haai	2	I	I	I	yes
t12	le requin	36	9:23:20	8	0	l{'}urqul	9107	de haai	2	I	I	I	yes
t12	le requin	47	11:43:45	8	0	le penui	4909	de haai	1	I	I	I	yes
t12	le requin	19	14:45:48	8	0	 le rucya	10261	de haai	1	I	I	I	yes
t12	le requin	24	12:43:06	8	0	l{'}urcain	16522	de haai	2	I	I	I	yes
t12	le requin	48	11:18:20	8	0	l{'} orcan	6822	de haai	2	I	I	I	yes
t12	le requin	6	12:16:10	8	0	{?}	5428	de haai	2	I	I	I	yes
t12	le requin	38	11:14:09	8	0	le 	35468	de haai	1	I	I	I	yes
t12	le requin	42	14:45:04	8	0	l{'}arnouille	7820	de haai	2	I	I	I	yes
t12	le requin	26	16:42:55	8	0	lErcent	7163	de haai	2	I	I	I	yes
t12	le requin	31	12:15:43	8	0	le roqueur	14933	de haai	1	I	I	I	yes
t12	le requin	29	9:45:19	8	0	la sagouille	10345	de haai	1	I	I	I	yes
t12	le requin	21	11:41:17	8	0	le	2334	de haai	1	I	I	I	yes
t12	le requin	255	16:46:32	8	1	le requin	8025	de haai	1	I	I	I	yes
t12	le requin	32	12:11:40	8	0	l{'}hurkain	9875	de haai	2	I	I	I	yes
t12	le requin	40	9:11:44	8	0	l{'}hurricane	4269	de haai	2	I	I	I	yes
t12	le requin	253	16:14:37	8	0	la rockanje	10240	de haai	1	I	I	I	yes
t12	le requin	28	15:08:55	8	0	l{'} orke	7546	de haai	2	I	I	I	yes
t12	le requin	251	12:47:23	8	0	le	2598	de haai	1	I	I	I	yes
t12	le requin	27	10:17:40	8	0	la lefrir	10888	de haai	1	I	I	I	yes
t12	le requin	16	10:30:32	8	0	le 	5585	de haai	2	I	I	I	yes
t12	le requin	12	9:49:26	8	1	le requin	1991	de haai	2	I	I	I	yes
t12	le requin	14	14:14:11	8	0	le crai	9813	de haai	2	I	I	I	yes
t12	le requin	250	14:43:23	8	0	e	1372	de haai	2	I	I	I	yes
t12	le requin	10	12:22:13	8	0	le chile	14458	de haai	2	I	I	I	yes
t12	le requin	11	14:42:25	8	0	l{'}orcan	2963	de haai	1	I	I	I	yes
t12	le requin	22	13:15:11	8	0	le fnou	11208	de haai	2	I	I	I	yes
t12	le requin	33	10:16:00	8	0	le chain	4949	de haai	1	I	I	I	yes
t12	le requin	254	15:49:39	8	0	la que	3738	de haai	2	I	I	I	yes
t12	le requin	252	11:46:19	8	0	le quin	24154	de haai	2	I	I	I	yes
t12	le requin	45	9:18:14	8	0	la racun	2656	de haai	1	I	I	I	yes
t12	le requin	23	12:11:09	8	0	l{'}orcan	6867	de haai	1	I	I	I	yes
t12	le requin	20	11:13:42	8	0	le choulille	25015	de haai	2	I	I	I	yes
t12	le requin	256	12:06:21	8	0	le 	10437	de haai	2	I	I	I	yes
t14	la chenille	251	12:47:23	10	0	le	1878	de rups	1	L	I	L	no
t14	la chenille	253	16:14:37	10	0	la chauveux	4821	de rups	1	L	I	L	no
t14	la chenille	254	15:49:39	10	0	la tetre	8994	de rups	2	L	I	L	no
t14	la chenille	5	11:51:32	10	0		591	de rups	1	L	I	L	no
t14	la chenille	252	11:46:19	10	0	le snI	7977	de rups	2	L	I	L	no
t14	la chenille	256	12:06:21	10	0	le cheniche	12807	de rups	2	L	I	L	no
t14	la chenille	12	9:49:26	10	0	la schnille	10331	de rups	2	L	I	L	no
t14	la chenille	44	10:10:37	10	0	{?}	327	de rups	2	L	I	L	no
t14	la chenille	249	11:17:33	10	0	le russel	4855	de rups	1	L	I	L	no
t14	la chenille	19	14:45:48	10	0	le cheniel	6015	de rups	1	L	I	L	no
t14	la chenille	7	14:14:03	10	0	le chenille	8279	de rups	1	L	I	L	no
t14	la chenille	22	13:15:11	10	0	la snielle	9016	de rups	2	L	I	L	no
t14	la chenille	27	10:17:40	10	0	la leflishe	9676	de rups	1	L	I	L	no
t14	la chenille	38	11:14:09	10	0	le chien	32071	de rups	1	L	I	L	no
t14	la chenille	14	14:14:11	10	0	le snE	67811	de rups	2	L	I	L	no
t14	la chenille	255	16:46:32	10	0	le feunille	16784	de rups	1	L	I	L	no
t14	la chenille	29	9:45:19	10	0	la gremouille	25489	de rups	1	L	I	L	no
t14	la chenille	24	12:43:06	10	0	la schniE	10329	de rups	2	L	I	L	no
t14	la chenille	250	14:43:23	10	0		433	de rups	2	L	I	L	no
t14	la chenille	6	12:16:10	10	0	la schnie	3195	de rups	2	L	I	L	no
t14	la chenille	23	12:11:09	10	0	la	1513	de rups	1	L	I	L	no
t14	la chenille	28	15:08:55	10	0	la snee	7230	de rups	2	L	I	L	no
t14	la chenille	11	14:42:25	10	0	la chinout	7110	de rups	1	L	I	L	no
t14	la chenille	32	12:11:40	10	0	le schnil	33461	de rups	2	L	I	L	no
t14	la chenille	48	11:18:20	10	0	la snille	6424	de rups	2	L	I	L	no
t14	la chenille	47	11:43:45	10	0	le chEnille	7245	de rups	1	L	I	L	no
t14	la chenille	9	11:17:46	10	0	la chieniere	6082	de rups	1	L	I	L	no
t14	la chenille	46	15:40:31	10	0	le shnEe	16039	de rups	2	L	I	L	no
t14	la chenille	20	11:13:42	10	0	le chinille	11325	de rups	2	L	I	L	no
t14	la chenille	25	14:13:34	10	0	la retraince	4592	de rups	1	L	I	L	no
t14	la chenille	10	12:22:13	10	0	le eqtr	17849	de rups	2	L	I	L	no
t14	la chenille	34	13:16:28	10	0	la droit	6173	de rups	2	L	I	L	no
t14	la chenille	40	9:11:44	10	1	la chenille	3754	de rups	2	L	I	L	no
t14	la chenille	45	9:18:14	10	0	le remolle	10658	de rups	1	L	I	L	no
t14	la chenille	16	10:30:32	10	0	la genieu	10724	de rups	2	L	I	L	no
t14	la chenille	36	9:23:20	10	0	l{'}excuus	8451	de rups	2	L	I	L	no
t14	la chenille	30	11:13:11	10	0	pas	3143	de rups	2	L	I	L	no
t14	la chenille	43	13:27:33	10	0	le janille	14971	de rups	1	L	I	L	no
t14	la chenille	31	12:15:43	10	0	la chonuie	22611	de rups	1	L	I	L	no
t14	la chenille	33	10:16:00	10	0	le 	2431	de rups	1	L	I	L	no
t14	la chenille	15	13:48:26	10	0	 la funille	5776	de rups	1	L	I	L	no
t14	la chenille	26	16:42:55	10	0	le schnieie	10512	de rups	2	L	I	L	no
t14	la chenille	41	13:55:09	10	0	la benouille	39359	de rups	1	L	I	L	no
t14	la chenille	42	14:45:04	10	0	{.}{.}{.}	9441	de rups	2	L	I	L	no
t14	la chenille	21	11:41:17	10	0	le	4025	de rups	1	L	I	L	no
t15	la pelouse	22	13:15:11	4	0	la pluiche	11309	het gazon	2	L	L	L	no
t15	la pelouse	19	14:45:48	4	0	la pluche	19582	het gazon	1	L	L	L	no
t15	la pelouse	26	16:42:55	4	0	la plume	4305	het gazon	2	L	L	L	no
t15	la pelouse	32	12:11:40	4	0	la plouch	6317	het gazon	2	L	L	L	no
t15	la pelouse	23	12:11:09	4	0	la	4351	het gazon	1	L	L	L	no
t15	la pelouse	40	9:11:44	4	0	la plouche	5760	het gazon	2	L	L	L	no
t15	la pelouse	14	14:14:11	4	0	le plais	34454	het gazon	2	L	L	L	no
t15	la pelouse	16	10:30:32	4	0	la plouse	4477	het gazon	2	L	L	L	no
t15	la pelouse	43	13:27:33	4	0	le legar	14707	het gazon	1	L	L	L	no
t15	la pelouse	27	10:17:40	4	0	le pedon	3189	het gazon	1	L	L	L	no
t15	la pelouse	25	14:13:34	4	0	le pitit	12263	het gazon	1	L	L	L	no
t15	la pelouse	20	11:13:42	4	0	la plouse	4100	het gazon	2	L	L	L	no
t15	la pelouse	41	13:55:09	4	0	la palouse	3367	het gazon	1	L	L	L	no
t15	la pelouse	10	12:22:13	4	0	la plange	7547	het gazon	2	L	L	L	no
t15	la pelouse	44	10:10:37	4	0	La plouche	4397	het gazon	2	L	L	L	no
t15	la pelouse	33	10:16:00	4	0	la poulouse	4454	het gazon	1	L	L	L	no
t15	la pelouse	24	12:43:06	4	0	la pluche	16158	het gazon	2	L	L	L	no
t15	la pelouse	48	11:18:20	4	0	la pluse	12027	het gazon	2	L	L	L	no
t15	la pelouse	42	14:45:04	4	0	la plouze	13419	het gazon	2	L	L	L	no
t15	la pelouse	31	12:15:43	4	1	la pelouse	3908	het gazon	1	L	L	L	no
t15	la pelouse	11	14:42:25	4	0	la chemain	6721	het gazon	1	L	L	L	no
t15	la pelouse	46	15:40:31	4	0	la plouse	14621	het gazon	2	L	L	L	no
t15	la pelouse	9	11:17:46	4	0	la palouze	4708	het gazon	1	L	L	L	no
t15	la pelouse	250	14:43:23	4	0	la plUge	5384	het gazon	2	L	L	L	no
t15	la pelouse	45	9:18:14	4	0	la poulouse	2932	het gazon	1	L	L	L	no
t15	la pelouse	249	11:17:33	4	0	la minout	5929	het gazon	1	L	L	L	no
t15	la pelouse	254	15:49:39	4	0	la gazon	2993	het gazon	2	L	L	L	no
t15	la pelouse	28	15:08:55	4	0	la pluse	4281	het gazon	2	L	L	L	no
t15	la pelouse	256	12:06:21	4	0	le plouzon	23351	het gazon	2	L	L	L	no
t15	la pelouse	253	16:14:37	4	0	le bUllet	6610	het gazon	1	L	L	L	no
t15	la pelouse	251	12:47:23	4	0	la maison	6770	het gazon	1	L	L	L	no
t15	la pelouse	12	9:49:26	4	0	la plouse	5133	het gazon	2	L	L	L	no
t15	la pelouse	5	11:51:32	4	0	le plui	6966	het gazon	1	L	L	L	no
t15	la pelouse	21	11:41:17	4	0	le 	8758	het gazon	1	L	L	L	no
t15	la pelouse	6	12:16:10	4	0	{?}	12896	het gazon	2	L	L	L	no
t15	la pelouse	34	13:16:28	4	0	la plusche	9281	het gazon	2	L	L	L	no
t15	la pelouse	38	11:14:09	4	0	la palouge	10150	het gazon	1	L	L	L	no
t15	la pelouse	29	9:45:19	4	0	la paluche	9334	het gazon	1	L	L	L	no
t15	la pelouse	36	9:23:20	4	0	la flouche	12965	het gazon	2	L	L	L	no
t15	la pelouse	7	14:14:03	4	0	la galouse	9261	het gazon	1	L	L	L	no
t15	la pelouse	30	11:13:11	4	0	la plache	6810	het gazon	2	L	L	L	no
t15	la pelouse	252	11:46:19	4	0	le plouche	11018	het gazon	2	L	L	L	no
t15	la pelouse	255	16:46:32	4	0	la peluze	10374	het gazon	1	L	L	L	no
t15	la pelouse	47	11:43:45	4	0	le pelOUche	5459	het gazon	1	L	L	L	no
t15	la pelouse	15	13:48:26	4	0	la monuit	10598	het gazon	1	L	L	L	no
t16	la peluche	11	14:42:25	2	0	la pluche	3684	het pluisje	1	L	L	L	no
t16	la peluche	46	15:40:31	2	0	la plouche	6932	het pluisje	2	L	L	L	no
t16	la peluche	30	11:13:11	2	0	la plouche	11690	het pluisje	2	L	L	L	no
t16	la peluche	25	14:13:34	2	0	la minute	5045	het pluisje	1	L	L	L	no
t16	la peluche	20	11:13:42	2	0	la pluche	3838	het pluisje	2	L	L	L	no
t16	la peluche	29	9:45:19	2	0	a pluche	12416	het pluisje	1	L	L	L	no
t16	la peluche	14	14:14:11	2	0	le pluis	13750	het pluisje	2	L	L	L	no
t16	la peluche	48	11:18:20	2	0	la plUche	8325	het pluisje	2	L	L	L	no
t16	la peluche	32	12:11:40	2	0	la plouche	6773	het pluisje	2	L	L	L	no
t16	la peluche	256	12:06:21	2	0	le pluche	6169	het pluisje	2	L	L	L	no
t16	la peluche	251	12:47:23	2	0	la plouche	10835	het pluisje	1	L	L	L	no
t16	la peluche	31	12:15:43	2	0	la pelouse	14301	het pluisje	1	L	L	L	no
t16	la peluche	26	16:42:55	2	0	la pluche	4244	het pluisje	2	L	L	L	no
t16	la peluche	41	13:55:09	2	0	les pluches	12106	het pluisje	1	L	L	L	no
t16	la peluche	34	13:16:28	2	0	 la pluche	6549	het pluisje	2	L	L	L	no
t16	la peluche	15	13:48:26	2	0	plu{CAPSLOCK}I{CAPSLOCK}s	6126	het pluisje	1	L	L	L	no
t16	la peluche	9	11:17:46	2	0	la pluche	4502	het pluisje	1	L	L	L	no
t16	la peluche	24	12:43:06	2	0	la pluchE	9465	het pluisje	2	L	L	L	no
t16	la peluche	19	14:45:48	2	0	la pluche	2565	het pluisje	1	L	L	L	no
t16	la peluche	33	10:16:00	2	0	la puluche	3235	het pluisje	1	L	L	L	no
t16	la peluche	28	15:08:55	2	0	la pluise	4062	het pluisje	2	L	L	L	no
t16	la peluche	7	14:14:03	2	0	 la pluche	6041	het pluisje	1	L	L	L	no
t16	la peluche	12	9:49:26	2	0	la pluche	4642	het pluisje	2	L	L	L	no
t16	la peluche	42	14:45:04	2	0	la plUche	11072	het pluisje	2	L	L	L	no
t16	la peluche	36	9:23:20	2	0	la pluche	6162	het pluisje	2	L	L	L	no
t16	la peluche	21	11:41:17	2	0	le pelui	7862	het pluisje	1	L	L	L	no
t16	la peluche	255	16:46:32	2	1	la peluche	9922	het pluisje	1	L	L	L	no
t16	la peluche	5	11:51:32	2	0	le pluis	18713	het pluisje	1	L	L	L	no
t16	la peluche	254	15:49:39	2	0	la plus	5582	het pluisje	2	L	L	L	no
t16	la peluche	249	11:17:33	2	0	 la poulousse	13368	het pluisje	1	L	L	L	no
t16	la peluche	44	10:10:37	2	0	la pluche	3053	het pluisje	2	L	L	L	no
t16	la peluche	252	11:46:19	2	0	la pluche	9687	het pluisje	2	L	L	L	no
t16	la peluche	43	13:27:33	2	1	la peluche	2735	het pluisje	1	L	L	L	no
t16	la peluche	27	10:17:40	2	0	la pulush	4281	het pluisje	1	L	L	L	no
t16	la peluche	22	13:15:11	2	0	le pluiche	6524	het pluisje	2	L	L	L	no
t16	la peluche	250	14:43:23	2	0	le plushe	6908	het pluisje	2	L	L	L	no
t16	la peluche	16	10:30:32	2	0	la pluche	4541	het pluisje	2	L	L	L	no
t16	la peluche	47	11:43:45	2	0	la peluiche	9711	het pluisje	1	L	L	L	no
t16	la peluche	253	16:14:37	2	0	la plouche	2713	het pluisje	1	L	L	L	no
t16	la peluche	10	12:22:13	2	0	la plouche	2707	het pluisje	2	L	L	L	no
t16	la peluche	40	9:11:44	2	0	la pluche	7430	het pluisje	2	L	L	L	no
t16	la peluche	38	11:14:09	2	0	la palouge	10015	het pluisje	1	L	L	L	no
t16	la peluche	23	12:11:09	2	0	la plouse	6953	het pluisje	1	L	L	L	no
t16	la peluche	6	12:16:10	2	0	le plUs	8388	het pluisje	2	L	L	L	no
t16	la peluche	45	9:18:14	2	0	la pluche	4636	het pluisje	1	L	L	L	no
t17	la semoule	41	13:55:09	9	0	la semouille	3855	de griesmeel	1	L	I	L	no
t17	la semoule	47	11:43:45	9	0	la sEmouille	6762	de griesmeel	1	L	I	L	no
t17	la semoule	12	9:49:26	9	0	la smoule	2818	de griesmeel	2	L	I	L	no
t17	la semoule	251	12:47:23	9	0	le	2105	de griesmeel	1	L	I	L	no
t17	la semoule	46	15:40:31	9	0	la smaile	24562	de griesmeel	2	L	I	L	no
